gene,SS0124_S14,SS0126_S16,SS0122_S12,SS0127_S17,SS0123_S13,SS0125_S15
NODE_153_length_24944_cov_757.707019_14,2579,1,0,3257,0,3
NODE_153_length_24944_cov_757.707019_15,5487,1031,415,7356,1218,1662
NODE_153_length_24944_cov_757.707019_16,4026,804,268,5723,1146,1676
NODE_153_length_24944_cov_757.707019_17,8460,5876,2086,8268,6131,7575
NODE_153_length_24944_cov_757.707019_18,9101,49,0,13106,6,7
NODE_153_length_24944_cov_757.707019_19,73823,7378,2732,106356,8374,8329
NODE_153_length_24944_cov_757.707019_20,3652,372,184,2457,749,857
NODE_153_length_24944_cov_757.707019_21,17064,315,146,6559,376,512
NODE_153_length_24944_cov_757.707019_22,4220,333,82,2218,525,925
NODE_153_length_24944_cov_757.707019_23,4471,0,2,5482,0,4
NODE_153_length_24944_cov_757.707019_24,12479,91,19,5046,100,161
NODE_153_length_24944_cov_757.707019_25,4926,361,138,2557,217,362
NODE_155_length_24774_cov_456.384077_1,3694,8,6,2943,30,10
NODE_155_length_24774_cov_456.384077_2,2654,0,0,3409,4,1
NODE_155_length_24774_cov_456.384077_3,48754,29758,14807,73354,52826,69840
NODE_155_length_24774_cov_456.384077_4,594,143,58,214,669,982
NODE_155_length_24774_cov_456.384077_5,364,6,0,139,10,22
NODE_155_length_24774_cov_456.384077_6,1847,37,40,1119,77,108
NODE_155_length_24774_cov_456.384077_7,3231,411,135,3577,485,520
NODE_155_length_24774_cov_456.384077_8,3349,805,338,3789,1132,1181
NODE_155_length_24774_cov_456.384077_9,170,0,0,96,6,3
NODE_155_length_24774_cov_456.384077_10,1719,6,0,780,0,2
NODE_155_length_24774_cov_456.384077_11,3334,40,68,1619,202,189
NODE_155_length_24774_cov_456.384077_12,1728,26,40,968,127,135
NODE_155_length_24774_cov_456.384077_13,19214,1252,424,13558,1382,1104
NODE_155_length_24774_cov_456.384077_14,6513,26,10,6299,12,17
NODE_155_length_24774_cov_456.384077_15,1366,50,11,1385,49,42
NODE_155_length_24774_cov_456.384077_16,3504,14,14,5033,50,40
NODE_155_length_24774_cov_456.384077_17,1307,0,0,498,0,0
NODE_155_length_24774_cov_456.384077_18,133,0,0,38,0,0
NODE_155_length_24774_cov_456.384077_19,2954,0,0,1550,6,0
NODE_155_length_24774_cov_456.384077_20,1625,15,8,877,16,20
NODE_155_length_24774_cov_456.384077_21,15633,665,384,7747,1124,1764
NODE_155_length_24774_cov_456.384077_22,47103,8124,3002,53927,9716,11186
NODE_155_length_24774_cov_456.384077_23,37498,14237,4830,60285,16201,14927
NODE_155_length_24774_cov_456.384077_24,21399,7846,2679,33927,9671,8445
NODE_155_length_24774_cov_456.384077_25,2749,707,296,2792,706,538
NODE_155_length_24774_cov_456.384077_26,2399,0,0,814,2,0
NODE_159_length_23997_cov_519.480244_1,27594,22,23,9596,34,8
NODE_159_length_23997_cov_519.480244_2,10883,10,2,14931,5,6
NODE_159_length_23997_cov_519.480244_3,17160,7,10,19808,8,10
NODE_159_length_23997_cov_519.480244_4,50845,8405,3362,45697,7902,10527
NODE_159_length_23997_cov_519.480244_5,3442,4722,2186,4027,4083,6042
NODE_159_length_23997_cov_519.480244_6,5515,1422,480,6764,1254,1080
NODE_159_length_23997_cov_519.480244_7,1913,30,28,2000,16,31
NODE_159_length_23997_cov_519.480244_8,1675,173,70,1211,269,309
NODE_159_length_23997_cov_519.480244_9,1604,62,9,1344,109,165
NODE_159_length_23997_cov_519.480244_10,2645,74,9,2774,107,113
NODE_159_length_23997_cov_519.480244_11,6687,1044,349,5279,1856,2293
NODE_159_length_23997_cov_519.480244_12,7042,1059,428,7517,1781,2387
NODE_159_length_23997_cov_519.480244_13,830,0,0,674,0,8
NODE_159_length_23997_cov_519.480244_14,71437,10149,3083,98966,8252,9106
NODE_159_length_23997_cov_519.480244_15,3912,119,30,4764,153,164
NODE_159_length_23997_cov_519.480244_16,188837,61046,27448,243491,68853,82092
NODE_159_length_23997_cov_519.480244_17,58657,19,12,85959,48,23
NODE_159_length_23997_cov_519.480244_18,1518,0,1,890,0,0
NODE_165_length_23409_cov_478.623362_1,9990,778,298,8254,913,1279
NODE_165_length_23409_cov_478.623362_2,8835,131,34,9063,203,217
NODE_165_length_23409_cov_478.623362_3,9248,1023,416,7402,773,874
NODE_165_length_23409_cov_478.623362_4,10635,292,56,11408,330,345
NODE_165_length_23409_cov_478.623362_5,11688,538,325,5144,687,623
NODE_165_length_23409_cov_478.623362_6,3411,319,76,2258,283,376
NODE_165_length_23409_cov_478.623362_7,4575,283,181,3621,601,735
NODE_165_length_23409_cov_478.623362_8,8028,1074,418,6675,1931,1858
NODE_165_length_23409_cov_478.623362_9,12332,9714,4116,13279,6634,5408
NODE_165_length_23409_cov_478.623362_10,3104,207,52,2314,568,563
NODE_165_length_23409_cov_478.623362_11,16019,643,190,15580,752,914
NODE_165_length_23409_cov_478.623362_12,11932,8,40,4570,20,4
NODE_165_length_23409_cov_478.623362_13,16151,8,0,4102,8,48
NODE_166_length_22981_cov_632.443296_1,3106,12,5,1045,23,15
NODE_166_length_22981_cov_632.443296_2,14114,2138,769,11909,3263,3086
NODE_166_length_22981_cov_632.443296_3,6942,784,373,7614,1290,1620
NODE_166_length_22981_cov_632.443296_4,792,0,0,373,0,0
NODE_166_length_22981_cov_632.443296_5,7101,1280,557,10260,3698,4284
NODE_166_length_22981_cov_632.443296_6,24913,8887,3225,36960,14334,17896
NODE_166_length_22981_cov_632.443296_7,7181,117,32,7739,165,278
NODE_166_length_22981_cov_632.443296_8,2102,28,126,2892,17,24
NODE_166_length_22981_cov_632.443296_9,1604,17,0,2256,20,0
NODE_166_length_22981_cov_632.443296_10,2831,126,46,3027,167,274
NODE_166_length_22981_cov_632.443296_11,1243,0,0,1297,1,0
NODE_166_length_22981_cov_632.443296_12,5917,272,146,8520,641,785
NODE_166_length_22981_cov_632.443296_13,6930,1519,426,10208,2581,3846
NODE_166_length_22981_cov_632.443296_14,13425,3933,1701,13674,4017,3431
NODE_166_length_22981_cov_632.443296_15,12677,780,275,8582,1089,1382
NODE_166_length_22981_cov_632.443296_16,6780,361,103,6194,388,762
NODE_166_length_22981_cov_632.443296_17,9298,552,331,7746,939,1744
NODE_166_length_22981_cov_632.443296_18,2688,940,677,2448,2868,3702
NODE_166_length_22981_cov_632.443296_19,7663,1656,817,4755,1484,2237
NODE_166_length_22981_cov_632.443296_22,29,0,0,0,0,0
NODE_168_length_22773_cov_646.790342_1,29628,1226,592,32993,1178,933
NODE_168_length_22773_cov_646.790342_2,3936,253,41,2631,347,318
NODE_168_length_22773_cov_646.790342_3,3757,137,62,2000,233,344
NODE_168_length_22773_cov_646.790342_4,15427,996,416,15783,1281,1304
NODE_168_length_22773_cov_646.790342_5,16289,482,147,6300,737,844
NODE_168_length_22773_cov_646.790342_6,480,95,168,92,122,234
NODE_168_length_22773_cov_646.790342_8,0,8,0,0,1,1
NODE_168_length_22773_cov_646.790342_10,85,0,0,55,0,0
NODE_168_length_22773_cov_646.790342_11,35413,54,34,41919,83,387
NODE_168_length_22773_cov_646.790342_12,1569,0,0,499,0,0
NODE_168_length_22773_cov_646.790342_13,3066,415,114,1292,1113,2359
NODE_168_length_22773_cov_646.790342_14,21898,2449,1171,8510,2942,6035
NODE_168_length_22773_cov_646.790342_15,2843,6,6,1441,7,23
NODE_168_length_22773_cov_646.790342_16,4514,333,127,3588,273,319
NODE_169_length_22625_cov_378.337262_1,9268,2073,610,8848,1168,992
NODE_169_length_22625_cov_378.337262_2,6482,210,126,3103,302,375
NODE_169_length_22625_cov_378.337262_3,1199,4228,72,428,30,22
NODE_169_length_22625_cov_378.337262_4,3336,62,0,742,0,2
NODE_169_length_22625_cov_378.337262_5,3176,176,251,1570,240,188
NODE_169_length_22625_cov_378.337262_6,307,42,32,107,108,168
NODE_169_length_22625_cov_378.337262_7,57085,6503,2373,57435,3479,3432
NODE_169_length_22625_cov_378.337262_8,1042,20,0,159,30,23
NODE_169_length_22625_cov_378.337262_9,8794,695,323,5957,462,578
NODE_169_length_22625_cov_378.337262_10,14277,1041,295,11013,641,1020
NODE_169_length_22625_cov_378.337262_11,3362,231,70,2091,484,636
NODE_169_length_22625_cov_378.337262_12,1196,46,14,463,146,182
NODE_169_length_22625_cov_378.337262_13,343,0,1,162,3,0
NODE_169_length_22625_cov_378.337262_14,3117,303,91,1467,388,276
NODE_169_length_22625_cov_378.337262_15,2619,308,77,1455,322,151
NODE_169_length_22625_cov_378.337262_16,499,42,18,298,65,16
NODE_171_length_22322_cov_507.005165_1,1934,0,2,1024,16,2
NODE_171_length_22322_cov_507.005165_2,1278,0,0,705,6,0
NODE_171_length_22322_cov_507.005165_3,17332,3226,1107,15993,2275,2444
NODE_171_length_22322_cov_507.005165_4,649,0,0,245,0,0
NODE_171_length_22322_cov_507.005165_5,5360,373,247,3510,828,702
NODE_171_length_22322_cov_507.005165_6,25619,10533,6320,35869,15168,25595
NODE_171_length_22322_cov_507.005165_7,4669,6,18,2070,73,90
NODE_171_length_22322_cov_507.005165_8,3743,106,88,2661,169,251
NODE_171_length_22322_cov_507.005165_9,1278,0,0,517,0,2
NODE_171_length_22322_cov_507.005165_10,3902,718,698,2526,2484,3413
NODE_171_length_22322_cov_507.005165_11,5545,462,446,4408,1699,2867
NODE_171_length_22322_cov_507.005165_12,4890,1073,800,4979,2827,5331
NODE_171_length_22322_cov_507.005165_13,10425,2232,1374,8163,6536,16682
NODE_171_length_22322_cov_507.005165_14,2653,543,344,1448,1597,3721
NODE_171_length_22322_cov_507.005165_15,8354,1146,1017,4291,2190,3812
NODE_171_length_22322_cov_507.005165_16,4493,1221,323,3095,408,278
NODE_171_length_22322_cov_507.005165_17,4209,215,50,1753,163,116
NODE_172_length_22233_cov_520.794481_1,4784,104,26,2662,67,81
NODE_172_length_22233_cov_520.794481_2,7154,171,84,7255,156,198
NODE_172_length_22233_cov_520.794481_3,3988,44,15,2297,59,80
NODE_172_length_22233_cov_520.794481_4,3548,119,99,1215,1578,274
NODE_172_length_22233_cov_520.794481_5,1751,1204,582,877,1341,867
NODE_172_length_22233_cov_520.794481_6,3169,2,10,1143,10,0
NODE_172_length_22233_cov_520.794481_7,1965,0,0,663,11,0
NODE_172_length_22233_cov_520.794481_8,1375,0,14,467,1,0
NODE_172_length_22233_cov_520.794481_9,1089,12,96,677,62,57
NODE_172_length_22233_cov_520.794481_10,1073,0,12,550,216,54
NODE_172_length_22233_cov_520.794481_11,28984,1896,634,37372,1056,1390
NODE_172_length_22233_cov_520.794481_12,9163,660,238,8531,626,699
NODE_172_length_22233_cov_520.794481_13,733,172,50,335,243,260
NODE_172_length_22233_cov_520.794481_14,17965,1093,326,17806,1134,1389
NODE_172_length_22233_cov_520.794481_15,3615,193,97,1979,218,233
NODE_172_length_22233_cov_520.794481_16,6563,223,104,3688,356,234
NODE_172_length_22233_cov_520.794481_17,1573,8,24,857,20,77
NODE_172_length_22233_cov_520.794481_18,788,3,13,345,14,12
NODE_172_length_22233_cov_520.794481_19,5215,210,224,1760,644,819
NODE_172_length_22233_cov_520.794481_20,17019,913,363,6475,710,729
NODE_172_length_22233_cov_520.794481_21,1920,78,92,1187,136,188
NODE_174_length_22063_cov_460.812023_1,417,12,4,155,4,0
NODE_174_length_22063_cov_460.812023_2,5762,12,2,6111,0,12
NODE_174_length_22063_cov_460.812023_3,606,0,0,229,0,2
NODE_174_length_22063_cov_460.812023_4,12447,3285,1263,5574,1970,1833
NODE_174_length_22063_cov_460.812023_5,1358,0,0,331,0,0
NODE_174_length_22063_cov_460.812023_6,8133,455,185,4686,513,448
NODE_174_length_22063_cov_460.812023_7,7502,447,215,4672,524,365
NODE_174_length_22063_cov_460.812023_8,7140,248,67,3445,353,426
NODE_174_length_22063_cov_460.812023_9,8680,10,2,3596,4,8
NODE_174_length_22063_cov_460.812023_10,10102,2745,1075,11083,2505,2759
NODE_174_length_22063_cov_460.812023_11,1092,464,245,269,324,1141
NODE_174_length_22063_cov_460.812023_12,655,12,0,157,4,0
NODE_174_length_22063_cov_460.812023_13,8303,356,192,3530,445,463
NODE_174_length_22063_cov_460.812023_14,7663,26646,7040,12469,20219,19926
NODE_174_length_22063_cov_460.812023_15,5450,118,41,1875,177,285
NODE_177_length_21761_cov_483.241500_1,4118,152,73,2085,93,100
NODE_177_length_21761_cov_483.241500_2,8694,988,390,4897,637,606
NODE_177_length_21761_cov_483.241500_3,1128,0,0,563,0,0
NODE_177_length_21761_cov_483.241500_4,3473,697,147,3242,804,517
NODE_177_length_21761_cov_483.241500_5,17720,1455,638,18356,1471,1988
NODE_177_length_21761_cov_483.241500_6,236641,26402,6290,354430,26823,30004
NODE_177_length_21761_cov_483.241500_7,144202,23364,7006,209751,21495,25495
NODE_177_length_21761_cov_483.241500_8,13416,1258,646,11451,2371,3824
NODE_177_length_21761_cov_483.241500_9,3592,167,35,4498,159,145
NODE_177_length_21761_cov_483.241500_10,9336,411,125,11269,565,689
NODE_177_length_21761_cov_483.241500_11,11030,225,111,12718,514,911
NODE_177_length_21761_cov_483.241500_12,28118,1856,808,21742,1012,1223
NODE_180_length_21491_cov_1011.777664_1,2349,0,0,3088,0,0
NODE_180_length_21491_cov_1011.777664_2,29175,11473,6173,41494,10336,10959
NODE_180_length_21491_cov_1011.777664_3,27987,3760,1420,33608,7168,9648
NODE_180_length_21491_cov_1011.777664_4,14944,1786,538,17008,1464,1744
NODE_180_length_21491_cov_1011.777664_5,873,0,0,367,0,0
NODE_180_length_21491_cov_1011.777664_6,20216,808,296,13242,1040,1189
NODE_180_length_21491_cov_1011.777664_7,4493,0,8,3774,0,0
NODE_180_length_21491_cov_1011.777664_8,2253,0,14,2885,69,0
NODE_180_length_21491_cov_1011.777664_9,1177,26,0,1153,2,4
NODE_180_length_21491_cov_1011.777664_10,32003,202,126,47357,597,1406
NODE_180_length_21491_cov_1011.777664_11,1330,203,78,1560,621,648
NODE_180_length_21491_cov_1011.777664_12,7865,52,22,9307,318,898
NODE_180_length_21491_cov_1011.777664_13,4824,38,7,3158,171,641
NODE_180_length_21491_cov_1011.777664_14,8873,130,44,9872,478,1080
NODE_180_length_21491_cov_1011.777664_15,4763,286,74,5009,504,536
NODE_180_length_21491_cov_1011.777664_16,4908,476,226,3808,373,53
NODE_182_length_21435_cov_456.263798_1,1894,176,84,935,152,179
NODE_182_length_21435_cov_456.263798_2,9142,337,173,6554,357,406
NODE_182_length_21435_cov_456.263798_3,580,0,0,151,0,0
NODE_182_length_21435_cov_456.263798_4,11110,13302,4596,15441,9285,8600
NODE_182_length_21435_cov_456.263798_5,2881,570,288,2864,507,421
NODE_182_length_21435_cov_456.263798_6,22944,9171,3161,28377,5702,5115
NODE_182_length_21435_cov_456.263798_7,13907,5522,2408,18946,7659,9530
NODE_182_length_21435_cov_456.263798_8,16627,10293,3754,22018,11584,13864
NODE_182_length_21435_cov_456.263798_9,12313,1870,643,16369,3047,3991
NODE_182_length_21435_cov_456.263798_10,8375,782,339,11253,1169,1832
NODE_182_length_21435_cov_456.263798_11,2856,396,132,1479,555,393
NODE_182_length_21435_cov_456.263798_12,11271,248,104,6163,312,490
NODE_182_length_21435_cov_456.263798_13,9689,2691,1193,13855,2794,2898
NODE_182_length_21435_cov_456.263798_14,5707,913,386,7121,1028,1324
NODE_182_length_21435_cov_456.263798_15,10062,1121,429,4113,1385,1487
NODE_183_length_21358_cov_400.546543_1,7175,2577,1111,2706,2736,3621
NODE_183_length_21358_cov_400.546543_2,4066,180,56,1709,292,443
NODE_183_length_21358_cov_400.546543_3,10234,3516,1941,6399,4502,5036
NODE_183_length_21358_cov_400.546543_4,535,0,0,169,44,20
NODE_183_length_21358_cov_400.546543_5,9849,467,142,6917,430,400
NODE_183_length_21358_cov_400.546543_6,13091,211,64,18854,367,675
NODE_183_length_21358_cov_400.546543_7,21054,8726,2729,31180,9046,4639
NODE_183_length_21358_cov_400.546543_8,846,0,0,274,0,0
NODE_183_length_21358_cov_400.546543_9,930,0,0,712,0,0
NODE_183_length_21358_cov_400.546543_10,6218,6,8,3418,2,0
NODE_183_length_21358_cov_400.546543_11,1365,1,0,509,0,4
NODE_183_length_21358_cov_400.546543_12,1766,2,0,816,0,0
NODE_183_length_21358_cov_400.546543_13,2318,6,2,873,8,14
NODE_185_length_21194_cov_496.499929_1,6004,2605,831,6306,1720,1048
NODE_185_length_21194_cov_496.499929_2,2716,0,0,2997,1,0
NODE_185_length_21194_cov_496.499929_3,92958,25364,9016,108798,24820,25514
NODE_185_length_21194_cov_496.499929_4,10992,4158,1832,13626,4656,6809
NODE_185_length_21194_cov_496.499929_5,2861,3,0,2584,24,24
NODE_185_length_21194_cov_496.499929_6,5898,619,125,5790,890,1456
NODE_185_length_21194_cov_496.499929_7,5963,542,159,7871,699,1159
NODE_185_length_21194_cov_496.499929_8,9132,489,160,12116,880,1092
NODE_185_length_21194_cov_496.499929_9,767,0,0,140,0,2
NODE_185_length_21194_cov_496.499929_10,7229,871,505,6025,1007,797
NODE_185_length_21194_cov_496.499929_11,3042,0,0,1863,0,134
NODE_185_length_21194_cov_496.499929_12,4396,499,216,2782,541,470
NODE_185_length_21194_cov_496.499929_13,2357,108,22,806,109,34
NODE_185_length_21194_cov_496.499929_14,12152,86,44,4116,153,188
NODE_185_length_21194_cov_496.499929_15,5593,84,24,1501,98,113
NODE_185_length_21194_cov_496.499929_16,12102,261,147,5791,227,289
NODE_185_length_21194_cov_496.499929_17,8294,58,0,11753,4,11
NODE_186_length_21124_cov_356.591438_1,502,4,0,202,3,10
NODE_186_length_21124_cov_356.591438_2,17885,2078,554,26898,2328,1987
NODE_186_length_21124_cov_356.591438_3,5057,257,96,4131,227,174
NODE_186_length_21124_cov_356.591438_4,5130,226,112,3678,405,659
NODE_186_length_21124_cov_356.591438_5,30374,24,4,38189,72,58
NODE_186_length_21124_cov_356.591438_6,708,0,0,484,2,0
NODE_186_length_21124_cov_356.591438_7,1166,2,0,748,5,4
NODE_186_length_21124_cov_356.591438_8,1269,19,28,504,49,60
NODE_186_length_21124_cov_356.591438_9,154,16,5,11,38,33
NODE_186_length_21124_cov_356.591438_12,22,8,6,10,0,2
NODE_186_length_21124_cov_356.591438_13,1925,203,96,1954,541,484
NODE_186_length_21124_cov_356.591438_14,4386,1625,649,3969,414,673
NODE_186_length_21124_cov_356.591438_15,975,1,0,709,0,2
NODE_186_length_21124_cov_356.591438_16,769,0,0,399,0,0
NODE_186_length_21124_cov_356.591438_17,2290,0,0,677,2,0
NODE_186_length_21124_cov_356.591438_18,1486,0,0,346,1,2
NODE_186_length_21124_cov_356.591438_19,729,26,0,400,0,0
NODE_186_length_21124_cov_356.591438_20,389,0,0,216,2,0
NODE_186_length_21124_cov_356.591438_21,747,8,0,296,30,18
NODE_186_length_21124_cov_356.591438_22,7618,812,359,5175,690,748
NODE_186_length_21124_cov_356.591438_23,829,6,0,415,0,0
NODE_190_length_20879_cov_320.344698_1,9478,344,146,3198,411,384
NODE_190_length_20879_cov_320.344698_2,5557,82,137,2126,353,319
NODE_190_length_20879_cov_320.344698_3,3100,104,14,2169,158,185
NODE_190_length_20879_cov_320.344698_4,7386,872,576,4018,1035,1360
NODE_190_length_20879_cov_320.344698_5,5319,711,286,4022,1615,2872
NODE_190_length_20879_cov_320.344698_6,7293,690,291,4485,899,810
NODE_190_length_20879_cov_320.344698_7,4989,717,179,1720,541,437
NODE_190_length_20879_cov_320.344698_8,17015,1919,491,7898,1044,976
NODE_190_length_20879_cov_320.344698_9,596,64,20,120,62,14
NODE_190_length_20879_cov_320.344698_10,743,1406,271,713,674,109
NODE_190_length_20879_cov_320.344698_11,157,338,46,102,88,38
NODE_190_length_20879_cov_320.344698_12,512,1086,154,432,490,46
NODE_190_length_20879_cov_320.344698_13,713,3646,863,609,1111,653
NODE_190_length_20879_cov_320.344698_14,650,1646,374,675,867,82
NODE_190_length_20879_cov_320.344698_15,1246,6323,1145,1734,1923,417
NODE_190_length_20879_cov_320.344698_16,292,1135,110,303,296,37
NODE_193_length_20776_cov_407.473578_1,809,0,0,492,0,0
NODE_193_length_20776_cov_407.473578_2,852,8,0,759,2,4
NODE_193_length_20776_cov_407.473578_3,795,0,0,354,0,2
NODE_193_length_20776_cov_407.473578_4,455,0,0,206,0,1
NODE_193_length_20776_cov_407.473578_5,2098,617,138,1574,863,1005
NODE_193_length_20776_cov_407.473578_6,2182,10,0,2245,7,14
NODE_193_length_20776_cov_407.473578_7,2050,42,36,2438,212,283
NODE_193_length_20776_cov_407.473578_8,973,0,2,886,0,1
NODE_193_length_20776_cov_407.473578_9,7763,867,290,5857,1353,2477
NODE_193_length_20776_cov_407.473578_10,35574,3511,1175,49639,3271,4684
NODE_193_length_20776_cov_407.473578_11,8851,717,162,9553,1196,1402
NODE_193_length_20776_cov_407.473578_12,2544,52,10,1303,67,79
NODE_193_length_20776_cov_407.473578_13,12715,984,293,12273,1424,1964
NODE_193_length_20776_cov_407.473578_14,20078,1628,718,11765,2253,2578
NODE_193_length_20776_cov_407.473578_15,845,0,0,162,0,0
NODE_193_length_20776_cov_407.473578_16,751,32,0,354,2,6
NODE_194_length_20612_cov_438.328209_1,1090,31,17,524,48,61
NODE_194_length_20612_cov_438.328209_2,4538,155,72,2440,213,270
NODE_194_length_20612_cov_438.328209_3,4227,2362,1063,6289,2164,2088
NODE_194_length_20612_cov_438.328209_4,12795,2662,789,17112,1632,1701
NODE_194_length_20612_cov_438.328209_5,471,0,0,189,0,0
NODE_194_length_20612_cov_438.328209_6,12498,2108,638,11167,1311,1528
NODE_194_length_20612_cov_438.328209_7,8148,8667,706,6826,2369,2008
NODE_194_length_20612_cov_438.328209_8,24150,7384,2667,33740,5015,3648
NODE_194_length_20612_cov_438.328209_9,35543,4430,1781,57564,6125,6370
NODE_194_length_20612_cov_438.328209_10,4239,288,144,2690,574,799
NODE_194_length_20612_cov_438.328209_11,11269,515,200,6721,2515,1736
NODE_194_length_20612_cov_438.328209_12,5676,0,0,6546,6,12
NODE_194_length_20612_cov_438.328209_13,23024,10,0,32770,18,26
NODE_194_length_20612_cov_438.328209_14,4756,0,0,5546,2,12
