gene,SS0127_S17,SS0126_S16,SS0124_S14,SS0125_S15,SS0123_S13,SS0122_S12
NODE_557_length_6140_cov_528.870994_5,313,155,794,539,226,45
NODE_558_length_6137_cov_776.716869_1,24,0,367,0,0,0
NODE_558_length_6137_cov_776.716869_2,2429,1224,2250,1055,1155,526
NODE_558_length_6137_cov_776.716869_3,1727,75,2928,108,166,15
NODE_558_length_6137_cov_776.716869_4,20795,1412,16136,668,1018,413
NODE_558_length_6137_cov_776.716869_5,281,0,828,0,0,0
NODE_564_length_6022_cov_581.735043_1,268,45,1608,33,60,18
NODE_564_length_6022_cov_581.735043_2,2459,812,2780,1071,881,394
NODE_564_length_6022_cov_581.735043_3,227,0,472,2,2,0
NODE_564_length_6022_cov_581.735043_4,40749,25,39361,23,34,38
NODE_568_length_5947_cov_402.945010_1,57810,244251,61194,39297,200748,52465
NODE_572_length_5915_cov_12.076621_1,7773,2,6556,0,18,2
NODE_572_length_5915_cov_12.076621_2,1627,0,1125,0,2,4
NODE_572_length_5915_cov_12.076621_3,9,0,24,0,6,0
NODE_572_length_5915_cov_12.076621_4,4,26,16,46,36,6
NODE_573_length_5914_cov_2850.585424_1,269,14,460,4,2,0
NODE_573_length_5914_cov_2850.585424_2,1553,581,3393,797,687,166
NODE_573_length_5914_cov_2850.585424_3,402,0,1346,0,2,0
NODE_573_length_5914_cov_2850.585424_4,0,0,36,0,0,0
NODE_573_length_5914_cov_2850.585424_5,386,12,878,9,6,8
NODE_573_length_5914_cov_2850.585424_6,482,22,1049,12,8,8
NODE_573_length_5914_cov_2850.585424_8,0,0,17,0,0,0
NODE_573_length_5914_cov_2850.585424_9,27,0,296,0,0,0
NODE_573_length_5914_cov_2850.585424_10,560,193,2131,280,250,58
NODE_573_length_5914_cov_2850.585424_11,621,0,2332,0,0,0
NODE_574_length_5878_cov_483.091705_1,1676,164,3483,521,365,122
NODE_574_length_5878_cov_483.091705_2,3547,114,7298,624,444,62
NODE_574_length_5878_cov_483.091705_3,3998,129,4724,157,215,74
NODE_574_length_5878_cov_483.091705_4,1197,47,1229,165,158,59
NODE_574_length_5878_cov_483.091705_5,37778,21793,33141,11113,11301,5789
NODE_574_length_5878_cov_483.091705_6,321,4,781,0,0,0
NODE_607_length_5378_cov_18.681758_1,468,12,960,10,10,16
NODE_607_length_5378_cov_18.681758_2,181,30,425,18,16,14
NODE_608_length_5373_cov_19.082738_1,62,18,155,8,10,6
NODE_608_length_5373_cov_19.082738_2,20,4,60,0,8,0
NODE_608_length_5373_cov_19.082738_3,55,0,184,12,0,0
NODE_608_length_5373_cov_19.082738_4,400,96,775,34,102,42
NODE_608_length_5373_cov_19.082738_5,31,7,79,81,39,10
NODE_619_length_5191_cov_91.832165_1,10,0,89,0,0,0
NODE_619_length_5191_cov_91.832165_2,142,0,289,4,0,0
NODE_619_length_5191_cov_91.832165_3,190,14,263,0,0,0
NODE_619_length_5191_cov_91.832165_4,0,22,98,0,0,0
NODE_619_length_5191_cov_91.832165_5,86,0,154,9,0,0
NODE_619_length_5191_cov_91.832165_6,73,10,532,2,94,46
NODE_619_length_5191_cov_91.832165_7,240,2,1156,8,14,8
NODE_619_length_5191_cov_91.832165_8,96,6,307,0,0,0
NODE_636_length_5036_cov_497.188316_1,554,0,734,0,0,0
NODE_636_length_5036_cov_497.188316_2,566,0,1314,0,0,6
NODE_636_length_5036_cov_497.188316_3,541,91,1773,36,74,0
NODE_636_length_5036_cov_497.188316_4,3037,24,5895,662,316,6
NODE_636_length_5036_cov_497.188316_5,92,0,823,0,0,0
NODE_643_length_4964_cov_431.341414_1,5108,2,7440,11,14,15
NODE_643_length_4964_cov_431.341414_2,26613,7258,18488,8410,9840,2454
NODE_643_length_4964_cov_431.341414_3,8774,357,11940,653,548,205
NODE_643_length_4964_cov_431.341414_4,5456,3,4772,45,1,0
NODE_655_length_4815_cov_313.964916_1,13373,8,12433,22,4,14
NODE_655_length_4815_cov_313.964916_2,4213,8,4618,26,31,10
NODE_655_length_4815_cov_313.964916_3,1845,6,3144,2,1,10
NODE_655_length_4815_cov_313.964916_4,1753,52,2986,0,39,14
NODE_655_length_4815_cov_313.964916_5,291,0,532,0,0,0
NODE_673_length_4671_cov_798.269281_1,4809,74,5831,108,108,12
NODE_673_length_4671_cov_798.269281_2,12057,1584,8443,1231,1919,975
NODE_673_length_4671_cov_798.269281_3,1399,0,2922,0,0,0
NODE_673_length_4671_cov_798.269281_4,5633,348,7409,284,255,116
NODE_673_length_4671_cov_798.269281_5,845,149,2640,76,108,23
NODE_673_length_4671_cov_798.269281_6,3344,130,8417,403,234,38
NODE_678_length_4617_cov_484.704954_1,5317,15,10883,5,8,0
NODE_678_length_4617_cov_484.704954_2,1995,132,4793,186,192,47
NODE_678_length_4617_cov_484.704954_3,2388,77,8364,284,97,52
NODE_683_length_4547_cov_479.690338_1,14353,440,13010,866,804,184
NODE_683_length_4547_cov_479.690338_2,29688,1780,24011,1716,2196,592
NODE_683_length_4547_cov_479.690338_3,404,0,1412,0,0,0
NODE_683_length_4547_cov_479.690338_4,205,4,766,18,8,0
NODE_686_length_4527_cov_359.188283_1,2493,182,7644,201,201,108
NODE_686_length_4527_cov_359.188283_2,3661,230,13169,180,123,70
NODE_686_length_4527_cov_359.188283_3,5650,1275,7172,1129,965,465
NODE_686_length_4527_cov_359.188283_4,6763,2348,10304,1888,1507,1050
NODE_686_length_4527_cov_359.188283_5,42,7,76,21,40,210
NODE_694_length_4488_cov_29.223325_1,1181,18,1563,12,1156,8
NODE_694_length_4488_cov_29.223325_2,1636,16,2095,0,12,8
NODE_694_length_4488_cov_29.223325_3,1795,48,1957,2,6,16
NODE_707_length_4379_cov_7410.932701_1,590,0,546,1,2,0
NODE_707_length_4379_cov_7410.932701_2,0,0,8,0,0,0
NODE_707_length_4379_cov_7410.932701_3,133,0,299,0,0,0
NODE_707_length_4379_cov_7410.932701_4,9,0,93,0,0,0
NODE_707_length_4379_cov_7410.932701_5,155,0,1282,0,0,0
NODE_707_length_4379_cov_7410.932701_6,189,0,531,0,0,0
NODE_707_length_4379_cov_7410.932701_7,123,0,296,0,0,0
NODE_707_length_4379_cov_7410.932701_8,116,0,354,0,0,0
NODE_707_length_4379_cov_7410.932701_9,236,22,771,0,0,0
NODE_707_length_4379_cov_7410.932701_10,366,10,1417,8,2,0
NODE_729_length_4190_cov_7171.555985_1,49,0,105,0,0,0
NODE_729_length_4190_cov_7171.555985_2,206,0,583,0,0,0
NODE_729_length_4190_cov_7171.555985_3,2215,48,4293,60,85,10
NODE_736_length_4098_cov_897.651744_1,118,16,272,28,44,0
NODE_736_length_4098_cov_897.651744_2,2169,281,4558,890,972,211
NODE_736_length_4098_cov_897.651744_3,6076,608,13258,1621,1850,414
NODE_736_length_4098_cov_897.651744_4,2236,2047,3187,1447,1459,1115
NODE_744_length_4050_cov_475.026283_1,19440,802,14840,297,392,265
NODE_744_length_4050_cov_475.026283_2,11442,345,9237,148,212,109
NODE_744_length_4050_cov_475.026283_3,1787,70,2255,202,182,37
NODE_744_length_4050_cov_475.026283_4,274,35,890,60,25,12
NODE_744_length_4050_cov_475.026283_5,161,0,584,0,0,2
NODE_770_length_3855_cov_528.086053_1,1452,16649,3077,1575,1577,2038
NODE_770_length_3855_cov_528.086053_2,5929,1398,8514,3457,2088,604
NODE_773_length_3838_cov_330.521544_1,2263,252,4638,251,235,60
NODE_773_length_3838_cov_330.521544_2,5271,122,5037,85,129,16
NODE_773_length_3838_cov_330.521544_3,3592,115,9420,234,149,52
NODE_776_length_3814_cov_429.812450_1,6712,200,6342,394,449,109
NODE_776_length_3814_cov_429.812450_2,1548,1,1251,0,0,0
NODE_776_length_3814_cov_429.812450_3,1364,0,1756,2,0,2
NODE_776_length_3814_cov_429.812450_4,12057,2303,11751,2775,2234,1085
NODE_776_length_3814_cov_429.812450_5,759,1,2776,0,9,0
NODE_781_length_3770_cov_612.246299_1,82,0,454,0,0,0
NODE_781_length_3770_cov_612.246299_2,2657,42,5571,113,109,44
NODE_781_length_3770_cov_612.246299_3,4859,525,6732,540,422,158
NODE_785_length_3733_cov_522.578032_1,75491,47342,72443,14823,36615,16592
NODE_785_length_3733_cov_522.578032_2,2477,0,3832,2,2,2
NODE_785_length_3733_cov_522.578032_3,1634,0,3051,0,0,0
NODE_787_length_3720_cov_408.026739_1,397,2,792,0,0,0
NODE_787_length_3720_cov_408.026739_2,2560,811,4550,1664,1181,262
NODE_787_length_3720_cov_408.026739_3,891,164,2662,189,214,86
NODE_804_length_3639_cov_491.132254_1,135,0,257,0,0,0
NODE_804_length_3639_cov_491.132254_2,156,0,723,0,0,0
NODE_804_length_3639_cov_491.132254_3,17,0,240,0,0,0
NODE_804_length_3639_cov_491.132254_4,599,0,806,0,9,0
NODE_804_length_3639_cov_491.132254_5,904,58,1549,2,55,0
NODE_804_length_3639_cov_491.132254_6,366,0,867,0,23,6
NODE_809_length_3555_cov_1172.925714_1,2910,498,5987,87,350,152
NODE_809_length_3555_cov_1172.925714_2,2238,243,6062,41,145,41
NODE_809_length_3555_cov_1172.925714_3,161,0,1008,0,2,0
NODE_809_length_3555_cov_1172.925714_4,16917,1208,13982,1049,1066,443
NODE_809_length_3555_cov_1172.925714_5,17816,11,18081,6,14,50
NODE_809_length_3555_cov_1172.925714_6,827,0,1125,0,0,0
NODE_828_length_3433_cov_440.580521_1,282,0,579,0,0,0
NODE_828_length_3433_cov_440.580521_2,7683,779,7042,781,773,302
NODE_828_length_3433_cov_440.580521_3,39268,10,24778,17,2,10
NODE_828_length_3433_cov_440.580521_4,13681,1008,12271,2203,1548,513
NODE_833_length_3405_cov_30.133433_1,2111,122,2862,361,163,22
NODE_833_length_3405_cov_30.133433_2,671,24,508,37,124,70
NODE_840_length_3380_cov_5663.390977_1,2997,133,3457,366,608,58
NODE_840_length_3380_cov_5663.390977_2,20655,25,17655,660,133,16
NODE_840_length_3380_cov_5663.390977_3,38,0,156,0,0,0
NODE_848_length_3353_cov_972.638266_1,11222,82,28990,224,103,88
NODE_851_length_3323_cov_410.480110_1,344,0,979,2,0,0
NODE_851_length_3323_cov_410.480110_2,5750,587,9725,1472,969,288
NODE_851_length_3323_cov_410.480110_3,645,0,1075,1,0,0
NODE_851_length_3323_cov_410.480110_4,304,0,616,0,0,0
NODE_851_length_3323_cov_410.480110_5,289,0,648,0,0,0
NODE_857_length_3281_cov_359.886547_1,4081,88,12597,230,141,56
NODE_857_length_3281_cov_359.886547_2,1526,72,4120,73,41,18
NODE_857_length_3281_cov_359.886547_3,677,24,1778,24,42,0
NODE_857_length_3281_cov_359.886547_4,4512,152,8341,435,348,118
NODE_871_length_3194_cov_93.672826_1,94,0,161,0,0,0
NODE_871_length_3194_cov_93.672826_2,1019,92,1389,2,6,18
NODE_871_length_3194_cov_93.672826_3,140,0,404,6,0,0
NODE_877_length_3154_cov_273.189416_1,1607,26,4080,136,75,50
NODE_877_length_3154_cov_273.189416_2,2021,199,4503,353,240,40
NODE_877_length_3154_cov_273.189416_3,2819,12,5248,28,181,81
NODE_882_length_3134_cov_435.061059_1,6235,0,12331,16,10,4
NODE_882_length_3134_cov_435.061059_2,160474,16934,112113,15977,15419,4718
NODE_895_length_3061_cov_314.926148_1,2239,288,5708,423,603,174
NODE_895_length_3061_cov_314.926148_2,3303,194,6370,214,291,48
NODE_903_length_3008_cov_728.712157_1,265,162,699,178,243,26
NODE_903_length_3008_cov_728.712157_2,1,0,124,0,0,0
NODE_903_length_3008_cov_728.712157_4,164,439,398,445,501,202
NODE_903_length_3008_cov_728.712157_5,167,162,431,114,150,9
NODE_907_length_2989_cov_362.137696_1,5642,2,5760,0,9,4
NODE_907_length_2989_cov_362.137696_2,9253,256,17441,317,212,100
NODE_910_length_2961_cov_236.457674_1,94,8,150,0,8,0
NODE_910_length_2961_cov_236.457674_2,42,0,73,0,2,0
NODE_910_length_2961_cov_236.457674_3,235,0,226,6,1,0
NODE_917_length_2931_cov_739.576495_1,0,0,10,0,0,0
NODE_918_length_2931_cov_366.194715_1,2864,406,3440,269,370,166
NODE_918_length_2931_cov_366.194715_2,5413,125,10730,221,196,88
NODE_920_length_2913_cov_618.474808_1,35924,20,38644,52,34,40
NODE_985_length_2690_cov_547.150285_1,2528,2,7113,18,20,16
NODE_985_length_2690_cov_547.150285_2,466,6,1017,30,24,0
NODE_985_length_2690_cov_547.150285_3,3819,203,12450,191,248,52
NODE_989_length_2670_cov_430.414532_1,43,0,193,0,0,0
NODE_989_length_2670_cov_430.414532_2,6725,170,16219,359,287,120
NODE_989_length_2670_cov_430.414532_3,2582,12,5436,35,26,8
NODE_1005_length_2602_cov_449.472320_1,15,0,101,0,0,0
NODE_1005_length_2602_cov_449.472320_2,25,0,193,0,0,0
NODE_1005_length_2602_cov_449.472320_3,87,8,276,108,44,0
NODE_1005_length_2602_cov_449.472320_5,30,0,313,0,0,0
NODE_1020_length_2552_cov_346.436924_1,7450,30,8493,3,14,17
NODE_1020_length_2552_cov_346.436924_2,4877,12,5706,14,4,12
NODE_1035_length_2499_cov_40.032324_1,412,45,427,21,23,8
NODE_1035_length_2499_cov_40.032324_2,708,6,583,4,8,12
NODE_1036_length_2495_cov_437.075410_1,980,84,2739,222,223,54
NODE_1036_length_2495_cov_437.075410_2,54,0,430,6,1,0
NODE_1036_length_2495_cov_437.075410_3,2807,20,8881,44,88,68
NODE_1036_length_2495_cov_437.075410_4,876,0,2675,8,5,0
NODE_1042_length_2481_cov_613.495466_1,566,24,1277,84,83,26
NODE_1053_length_2454_cov_429.270946_1,36659,2784,36589,2321,1737,834
NODE_1053_length_2454_cov_429.270946_2,4216,566,4602,542,408,110
NODE_1062_length_2424_cov_436.628535_1,4190,44,11192,2,6,6
NODE_1062_length_2424_cov_436.628535_2,552,182,607,148,201,74
NODE_1070_length_2410_cov_347.001699_1,486,60,2152,28,22,6
NODE_1070_length_2410_cov_347.001699_2,17068,4503,13578,3486,3831,1731
NODE_1070_length_2410_cov_347.001699_3,1174,89,2760,167,161,40
NODE_1081_length_2380_cov_226.488172_1,371,23,1478,38,56,0
NODE_1081_length_2380_cov_226.488172_2,513,96,1086,151,110,102
NODE_1081_length_2380_cov_226.488172_3,890,1704,2574,637,1005,586
NODE_1081_length_2380_cov_226.488172_4,658,424,1024,352,425,193
NODE_1093_length_2345_cov_407.641921_1,732,0,3373,0,0,0
NODE_1093_length_2345_cov_407.641921_2,1168,7,4999,23,17,1
NODE_1093_length_2345_cov_407.641921_3,9523,1750,10306,1440,1670,566
NODE_1093_length_2345_cov_407.641921_4,206,0,964,0,16,2
NODE_1113_length_2292_cov_427.520787_1,45948,56,39572,53,68,2
NODE_1113_length_2292_cov_427.520787_2,1326,8,1903,0,6,0
NODE_1113_length_2292_cov_427.520787_3,10218,0,7384,20,0,12
NODE_1115_length_2286_cov_453.396235_1,3993,1268,8435,2274,1619,724
NODE_1115_length_2286_cov_453.396235_2,2047,1637,1849,2291,1905,721
NODE_1129_length_2257_cov_369.765668_1,17357,904,11516,954,1169,395
NODE_1129_length_2257_cov_369.765668_2,46705,2671,28649,2647,3316,885
NODE_1129_length_2257_cov_369.765668_3,3187,0,2424,9,0,2
NODE_1135_length_2240_cov_12.535469_1,210,465,193,839,703,174
NODE_1135_length_2240_cov_12.535469_2,410,0,256,929,8,52
NODE_1135_length_2240_cov_12.535469_3,61,0,70,35,2,2
NODE_1135_length_2240_cov_12.535469_4,149,4,117,70,25,8
NODE_1138_length_2226_cov_452.339475_1,198,0,708,0,0,0
NODE_1138_length_2226_cov_452.339475_2,2703,182,7601,294,268,44
NODE_1138_length_2226_cov_452.339475_3,419,0,1524,0,0,0
NODE_1138_length_2226_cov_452.339475_4,321,0,886,0,0,0
NODE_1142_length_2212_cov_219.234121_1,12312,102,16812,89,85,46
NODE_1151_length_2193_cov_415.847521_1,3588,173,7528,291,293,92
NODE_1156_length_2181_cov_148.785042_1,2433,1,2894,0,2,0
NODE_1156_length_2181_cov_148.785042_2,100,2,319,0,0,0
NODE_1156_length_2181_cov_148.785042_3,1144,28,2424,22,4,24
NODE_1160_length_2166_cov_149.157745_1,0,0,5,0,0,0
NODE_1160_length_2166_cov_149.157745_2,0,0,5,0,0,0
NODE_1160_length_2166_cov_149.157745_3,13,0,115,0,0,0
NODE_1160_length_2166_cov_149.157745_4,0,0,99,0,0,0
NODE_1160_length_2166_cov_149.157745_5,71,20,371,28,33,0
NODE_1160_length_2166_cov_149.157745_6,19,0,15,0,0,4
NODE_1167_length_2147_cov_567.890535_1,126,0,352,0,0,0
NODE_1167_length_2147_cov_567.890535_2,273,2180,917,1013,1371,440
NODE_1167_length_2147_cov_567.890535_3,598,1657,2584,2288,1581,842
NODE_1167_length_2147_cov_567.890535_4,294,189,1985,1322,658,141
NODE_1169_length_2145_cov_456.790909_1,3058,0,4559,2,2,0
NODE_1173_length_2135_cov_3247.980769_1,8,0,61,0,0,0
NODE_1173_length_2135_cov_3247.980769_2,0,0,10,0,0,0
NODE_1173_length_2135_cov_3247.980769_3,95,0,215,0,0,0
NODE_1173_length_2135_cov_3247.980769_4,110,0,229,0,0,0
NODE_1173_length_2135_cov_3247.980769_5,330,0,1484,0,0,0
NODE_1175_length_2134_cov_115.345358_1,56,14,146,0,0,0
NODE_1175_length_2134_cov_115.345358_2,55,0,151,0,0,0
NODE_1175_length_2134_cov_115.345358_3,149,0,373,0,0,0
NODE_1175_length_2134_cov_115.345358_4,105,0,293,0,6,0
NODE_1175_length_2134_cov_115.345358_5,53,0,268,8,0,0
NODE_1176_length_2131_cov_1563.535164_1,25742,1182,44518,862,899,341
NODE_1184_length_2117_cov_194.162949_1,710,35,1271,78,88,11
NODE_1184_length_2117_cov_194.162949_2,1770,102,3811,173,144,32
NODE_1184_length_2117_cov_194.162949_3,396,149,857,111,161,71
NODE_1184_length_2117_cov_194.162949_4,1858,393,3954,418,512,150
NODE_1184_length_2117_cov_194.162949_5,1613,2,2860,8,5,0
NODE_1188_length_2109_cov_238.381694_1,143,0,408,0,0,0
NODE_1188_length_2109_cov_238.381694_2,3693,509,4635,776,492,185
NODE_1189_length_2105_cov_324.811220_1,4331,1444,9646,1010,1087,520
NODE_1189_length_2105_cov_324.811220_2,1009,67,2009,28,48,21
NODE_1189_length_2105_cov_324.811220_3,74,0,145,0,0,0
NODE_1194_length_2100_cov_438.688998_1,1229,8,3789,62,26,8
NODE_1194_length_2100_cov_438.688998_2,257,0,806,4,2,0
NODE_1197_length_2085_cov_366.084729_1,2671,6,4587,16,6,0
NODE_1197_length_2085_cov_366.084729_2,358,0,350,0,0,0
NODE_1207_length_2047_cov_45.924197_1,849,404,1258,87,66,0
NODE_1228_length_2017_cov_84.837920_1,721,524,617,810,657,90
NODE_1228_length_2017_cov_84.837920_2,1099,207,1170,927,937,260
NODE_1228_length_2017_cov_84.837920_3,268,75,440,86,63,13
NODE_1229_length_2015_cov_735.773469_1,1643,464,2208,200,270,64
NODE_1229_length_2015_cov_735.773469_2,7788,601,20459,459,502,324
NODE_1231_length_2014_cov_489.657478_1,4218,6,13429,6,4,0
NODE_1237_length_1999_cov_40.573045_1,164,322,386,84,90,73
NODE_1237_length_1999_cov_40.573045_2,143,30,405,121,122,54
NODE_1257_length_1955_cov_456.040000_1,7127,427,28701,213,174,47
NODE_1257_length_1955_cov_456.040000_2,3352,736,3894,315,273,100
NODE_1262_length_1947_cov_409.312368_1,2099,360,4635,600,490,121
NODE_1262_length_1947_cov_409.312368_2,1827,275,2368,338,334,124
NODE_1264_length_1944_cov_504.510323_1,4935,6589,15094,7316,6483,3128
NODE_1264_length_1944_cov_504.510323_2,279,26,1356,43,52,16
NODE_1272_length_1930_cov_79.399467_1,31,0,87,0,0,0
NODE_1272_length_1930_cov_79.399467_2,109,50,573,248,124,8
NODE_1272_length_1930_cov_79.399467_3,105,0,363,0,22,18
NODE_1285_length_1898_cov_539.849702_1,2369,302,2949,332,216,143
NODE_1285_length_1898_cov_539.849702_2,3500,670,4587,1156,880,252
NODE_1298_length_1872_cov_320.239406_1,3476,237,3322,80,311,22
NODE_1298_length_1872_cov_320.239406_2,12424,334,10967,137,685,20
NODE_1310_length_1861_cov_44.107973_1,210,138,487,29,80,38
NODE_1310_length_1861_cov_44.107973_2,185,140,339,82,146,113
NODE_1312_length_1858_cov_376.942873_1,533,2,1819,0,0,0
NODE_1312_length_1858_cov_376.942873_2,12829,3701,14140,2281,2919,1607
NODE_1337_length_1827_cov_18.589165_1,331,2,389,30,20,2
NODE_1337_length_1827_cov_18.589165_2,72,0,24,0,0,0
NODE_1347_length_1809_cov_519.891676_1,191092,30,139629,56,36,29
NODE_1359_length_1788_cov_394.889786_1,3860,476,9393,475,431,220
NODE_1359_length_1788_cov_394.889786_2,208,0,556,0,0,0
NODE_1364_length_1782_cov_1118.033005_1,14385,1711,29398,951,680,572
NODE_1372_length_1775_cov_605.625000_1,42821,181,35043,53,100,5301
NODE_1372_length_1775_cov_605.625000_2,6799,31,5458,37,69,2029
NODE_1372_length_1775_cov_605.625000_3,2053,0,1452,3,2,0
NODE_1384_length_1759_cov_747.582746_1,7260,65,4069,451,243,16
NODE_1384_length_1759_cov_747.582746_2,94556,6884,63992,22620,8042,2103
NODE_1385_length_1757_cov_307.363690_1,3123,3381,4928,2599,3959,1437
NODE_1403_length_1741_cov_424.368327_1,2441,322,3436,1181,666,75
NODE_1409_length_1735_cov_125.351190_1,284,5,849,14,28,4
NODE_1409_length_1735_cov_125.351190_2,150,0,625,4,20,16
NODE_1413_length_1727_cov_173.856459_1,8,0,117,8,0,0
NODE_1413_length_1727_cov_173.856459_2,130,0,597,16,6,6
NODE_1413_length_1727_cov_173.856459_3,44,0,220,4,0,6
NODE_1413_length_1727_cov_173.856459_4,112,0,679,0,4,0
NODE_1414_length_1726_cov_458.704967_1,5016,0,3477,4,0,0
NODE_1414_length_1726_cov_458.704967_2,36242,2,20403,10,8,16
NODE_1414_length_1726_cov_458.704967_3,2080,966,3720,1195,1270,587
NODE_1424_length_1715_cov_8.601807_1,355,573,218,2204,1868,71
NODE_1424_length_1715_cov_8.601807_2,6455,4,4653,2,4,156
NODE_1428_length_1711_cov_613.742754_1,13314,1843,11221,5151,2415,664
NODE_1428_length_1711_cov_613.742754_2,548,228,1305,102,482,60
NODE_1442_length_1687_cov_296.984069_1,1450,1803,2536,378,337,434
NODE_1442_length_1687_cov_296.984069_2,2935,1356,5494,324,248,194
NODE_1444_length_1686_cov_372.447578_1,3584,110,13437,85,79,18
NODE_1445_length_1685_cov_295.550920_1,2057,0,3513,24,12,2
NODE_1445_length_1685_cov_295.550920_2,790,0,1036,3,0,0
NODE_1445_length_1685_cov_295.550920_3,3105,6,2968,2,0,0
NODE_1452_length_1677_cov_1053.308878_1,469,71,2147,174,213,23
NODE_1452_length_1677_cov_1053.308878_2,509,6,1520,0,0,0
NODE_1452_length_1677_cov_1053.308878_3,179,0,903,0,0,0
NODE_1452_length_1677_cov_1053.308878_4,129,14,682,0,0,0
NODE_1454_length_1675_cov_247.299383_1,1304,27,3071,84,93,1
NODE_1457_length_1670_cov_161.205573_1,185,0,350,11,24,4
NODE_1457_length_1670_cov_161.205573_2,614,4,948,52,182,4
NODE_1465_length_1657_cov_218.775905_1,736,0,933,0,0,0
NODE_1465_length_1657_cov_218.775905_2,9256,4,6458,2,290,2
NODE_1486_length_1634_cov_13.453452_1,46,54,33,142,117,10
NODE_1486_length_1634_cov_13.453452_2,549,0,541,6,14,0
NODE_1486_length_1634_cov_13.453452_3,15,0,28,0,0,0
NODE_1493_length_1627_cov_212.151399_1,1343,277,2774,482,186,94
NODE_1508_length_1610_cov_71.099035_1,45,48,90,11,10,12
NODE_1508_length_1610_cov_71.099035_2,572,0,1086,6,8,0
NODE_1510_length_1608_cov_525.156471_1,37873,12233,31877,7163,4975,3336
NODE_1514_length_1605_cov_449.916129_1,1372,16,4875,12,6,14
NODE_1515_length_1605_cov_267.209032_1,5519,14,8621,164,40,94
NODE_1523_length_1598_cov_939.480233_1,13423,747,25900,1106,1161,376
NODE_1524_length_1596_cov_44.853342_1,43,15,87,41,62,6
NODE_1531_length_1589_cov_422.434159_1,2124,102,5489,449,480,54
